mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_rfc__class_weight;param_rfc__criterion;param_rfc__max_depth;param_rfc__max_features;param_rfc__min_samples_leaf;param_rfc__n_estimators;param_rfc__n_jobs;param_rfc__random_state;param_rfc__verbose;param_rfc__warm_start;params;split0_test_Precision;split1_test_Precision;split2_test_Precision;split3_test_Precision;split4_test_Precision;mean_test_Precision;std_test_Precision;rank_test_Precision;split0_train_Precision;split1_train_Precision;split2_train_Precision;split3_train_Precision;split4_train_Precision;mean_train_Precision;std_train_Precision;split0_test_Recall;split1_test_Recall;split2_test_Recall;split3_test_Recall;split4_test_Recall;mean_test_Recall;std_test_Recall;rank_test_Recall;split0_train_Recall;split1_train_Recall;split2_train_Recall;split3_train_Recall;split4_train_Recall;mean_train_Recall;std_train_Recall;split0_test_F1_score;split1_test_F1_score;split2_test_F1_score;split3_test_F1_score;split4_test_F1_score;mean_test_F1_score;std_test_F1_score;rank_test_F1_score;split0_train_F1_score;split1_train_F1_score;split2_train_F1_score;split3_train_F1_score;split4_train_F1_score;mean_train_F1_score;std_train_F1_score;split0_test_Accuracy;split1_test_Accuracy;split2_test_Accuracy;split3_test_Accuracy;split4_test_Accuracy;mean_test_Accuracy;std_test_Accuracy;rank_test_Accuracy;split0_train_Accuracy;split1_train_Accuracy;split2_train_Accuracy;split3_train_Accuracy;split4_train_Accuracy;mean_train_Accuracy;std_train_Accuracy
0.39685721397399903;0.057482200348748076;0.5521859169006348;0.06154115826571708;{0: 1, 1: 2};gini;60;2;20;100;-1;42;1;False;{'rfc__class_weight': {0: 1, 1: 2}, 'rfc__criterion': 'gini', 'rfc__max_depth': 60, 'rfc__max_features': 2, 'rfc__min_samples_leaf': 20, 'rfc__n_estimators': 100, 'rfc__n_jobs': -1, 'rfc__random_state': 42, 'rfc__verbose': 1, 'rfc__warm_start': False};0.6388888888888888;0.6986301369863014;0.6623376623376623;0.6857142857142857;0.6756756756756757;0.6722425924138253;0.020499562044955892;191;0.7254901960784313;0.7194719471947195;0.7440273037542662;0.7124600638977636;0.7142857142857143;0.7231470450421791;0.011381710360111449;0.5897435897435898;0.6538461538461539;0.6538461538461539;0.6153846153846154;0.6493506493506493;0.6324233153903484;0.0257592415615421;331;0.7138263665594855;0.7009646302250804;0.7009646302250804;0.7170418006430869;0.657051282051282;0.6979697419408031;0.0214822486664786;0.6133333333333332;0.6754966887417219;0.6580645161290323;0.6486486486486486;0.662251655629139;0.651550009096687;0.0209789051000009;252;0.7196110210696919;0.7100977198697068;0.7218543046357615;0.7147435897435898;0.6844741235392321;0.7101561517715964;0.01346741184815735;0.9469350411710887;0.9551282051282052;0.9514652014652014;0.9523809523809523;0.9532538955087076;0.9518315018315018;0.0027321404773551837;202;0.9603847034577513;0.9592490842490843;0.9615384615384616;0.9592490842490843;0.9567406729228657;0.9594324012834494;0.001590910498190865
0.35929393768310547;0.08855877876437276;0.5137226104736328;0.050720172686850175;{0: 1, 1: 2};gini;60;2;30;100;-1;42;1;False;{'rfc__class_weight': {0: 1, 1: 2}, 'rfc__criterion': 'gini', 'rfc__max_depth': 60, 'rfc__max_features': 2, 'rfc__min_samples_leaf': 30, 'rfc__n_estimators': 100, 'rfc__n_jobs': -1, 'rfc__random_state': 42, 'rfc__verbose': 1, 'rfc__warm_start': False};0.5974025974025974;0.6973684210526315;0.68;0.6575342465753424;0.6619718309859155;0.6588435933363407;0.03382809521435624;272;0.7077922077922078;0.6990291262135923;0.7128378378378378;0.6858974358974359;0.6952054794520548;0.7001524174386257;0.009468101865847343;0.5897435897435898;0.6794871794871795;0.6538461538461539;0.6153846153846154;0.6103896103896104;0.6297664484477672;0.032364284476712385;362;0.7009646302250804;0.6945337620578779;0.6784565916398714;0.6881028938906752;0.6506410256410257;0.6825397806909062;0.017598192545943102;0.5935483870967742;0.6883116883116882;0.6666666666666666;0.6357615894039735;0.6351351351351351;0.6438770767023277;0.03215994212181072;311;0.7043618739903069;0.6967741935483871;0.6952224052718287;0.6869983948635634;0.6721854304635762;0.6911084596275324;0.010951271588281464;0.9423604757548033;0.9560439560439561;0.9532967032967034;0.9496336996336996;0.9505041246562786;0.9503663003663003;0.004594140582169604;251;0.9580948019235173;0.956959706959707;0.9576465201465202;0.9553571428571429;0.9546807049668117;0.9565477753707399;0.0013171011006715184
0.3294674396514893;0.03893485253163005;0.4824674606323242;0.0350325156294037;{0: 1, 1: 2};gini;60;2;40;100;-1;42;1;False;{'rfc__class_weight': {0: 1, 1: 2}, 'rfc__criterion': 'gini', 'rfc__max_depth': 60, 'rfc__max_features': 2, 'rfc__min_samples_leaf': 40, 'rfc__n_estimators': 100, 'rfc__n_jobs': -1, 'rfc__random_state': 42, 'rfc__verbose': 1, 'rfc__warm_start': False};0.6052631578947368;0.6666666666666666;0.6493506493506493;0.631578947368421;0.6521739130434783;0.6409980751513933;0.021072734711518788;451;0.685064935064935;0.6956521739130435;0.6986301369863014;0.6688524590163935;0.6813559322033899;0.6859111274368127;0.01066888188888323;0.5897435897435898;0.6666666666666666;0.6410256410256411;0.6153846153846154;0.5844155844155844;0.619448195272371;0.031051616510568203;391;0.6784565916398714;0.6688102893890675;0.6559485530546624;0.6559485530546624;0.6442307692307693;0.6606789512738066;0.011810666227390321;0.5974025974025974;0.6666666666666666;0.6451612903225807;0.6233766233766234;0.6164383561643835;0.6298056203838667;0.023938683565108355;401;0.6817447495961227;0.6819672131147542;0.6766169154228856;0.6623376623376623;0.6622734761120264;0.6729880033166904;0.008929800370260657;0.9432753888380604;0.9523809523809523;0.9496336996336996;0.9468864468864469;0.9486709440879927;0.9481684981684981;0.0030249597133733897;373;0.9548889397755896;0.9555860805860806;0.9553571428571429;0.9523809523809523;0.9530785076676584;0.9542583246534848;0.0012872068569720464
0.31533198356628417;0.05595471543879451;0.4987622261047363;0.05138627367469197;{0: 1, 1: 2};gini;60;2;50;100;-1;42;1;False;{'rfc__class_weight': {0: 1, 1: 2}, 'rfc__criterion': 'gini', 'rfc__max_depth': 60, 'rfc__max_features': 2, 'rfc__min_samples_leaf': 50, 'rfc__n_estimators': 100, 'rfc__n_jobs': -1, 'rfc__random_state': 42, 'rfc__verbose': 1, 'rfc__warm_start': False};0.6081081081081081;0.6883116883116883;0.676056338028169;0.6619718309859155;0.647887323943662;0.6564597723048428;0.027721459763444773;300;0.6868686868686869;0.6798679867986799;0.6901408450704225;0.6655290102389079;0.6756756756756757;0.6796164409304746;0.0086880004978845;0.5769230769230769;0.6794871794871795;0.6153846153846154;0.6025641025641025;0.5974025974025974;0.6143485635243876;0.034847779608152475;412;0.6559485530546624;0.662379421221865;0.6302250803858521;0.6270096463022508;0.6410256410256411;0.6433176683980542;0.013896118184118619;0.5921052631578947;0.6838709677419355;0.6442953020134228;0.6308724832214764;0.6216216216216216;0.6345477216248115;0.03003747073929037;372;0.6710526315789473;0.6710097719869706;0.6588235294117648;0.6456953642384106;0.6578947368421052;0.6608952068116397;0.009484804564435812;0.9432753888380604;0.9551282051282052;0.9514652014652014;0.9496336996336996;0.9486709440879927;0.9496336996336996;0.0038713092689469687;280;0.9542019693153194;0.9537545787545788;0.9535256410256411;0.951007326007326;0.9523918516823071;0.9529762733570346;0.001151364153439586
0.28830490112304685;0.023602860836973914;0.49652667045593263;0.029160961628151388;{0: 1, 1: 2};gini;60;2;60;100;-1;42;1;False;{'rfc__class_weight': {0: 1, 1: 2}, 'rfc__criterion': 'gini', 'rfc__max_depth': 60, 'rfc__max_features': 2, 'rfc__min_samples_leaf': 60, 'rfc__n_estimators': 100, 'rfc__n_jobs': -1, 'rfc__random_state': 42, 'rfc__verbose': 1, 'rfc__warm_start': False};0.6056338028169014;0.6753246753246753;0.6301369863013698;0.6461538461538462;0.6571428571428571;0.6428689996551963;0.023738370748436044;420;0.6996587030716723;0.6655518394648829;0.6643598615916955;0.6751824817518248;0.6866197183098591;0.6782745208379868;0.0133564264653409;0.5512820512820513;0.6666666666666666;0.5897435897435898;0.5384615384615384;0.5974025974025974;0.5887028417248198;0.04490176844350188;691;0.6591639871382636;0.639871382636656;0.617363344051447;0.594855305466238;0.625;0.6272508038585209;0.021587156233612632;0.5771812080536913;0.6709677419354838;0.609271523178808;0.5874125874125874;0.6258503401360545;0.6141277663828704;0.033080682631542915;479;0.6788079470198676;0.6524590163934426;0.64;0.6324786324786326;0.6543624161073825;0.6516216023998651;0.015803958969316873;0.9423604757548033;0.9532967032967034;0.9459706959706959;0.9459706959706959;0.9495875343721356;0.9474358974358974;0.003716220469820377;433;0.9555759102358599;0.9514652014652014;0.9505494505494505;0.9507783882783882;0.952849622339208;0.9522437145736216;0.0018490238801552687
0.2767936229705811;0.017252188257036186;0.4852172374725342;0.03081785965899247;{0: 1, 1: 2};gini;60;2;70;100;-1;42;1;False;{'rfc__class_weight': {0: 1, 1: 2}, 'rfc__criterion': 'gini', 'rfc__max_depth': 60, 'rfc__max_features': 2, 'rfc__min_samples_leaf': 70, 'rfc__n_estimators': 100, 'rfc__n_jobs': -1, 'rfc__random_state': 42, 'rfc__verbose': 1, 'rfc__warm_start': False};0.5753424657534246;0.704225352112676;0.6197183098591549;0.6567164179104478;0.6521739130434783;0.6416212200421935;0.042743498278518546;440;0.6795774647887324;0.6654929577464789;0.6678445229681979;0.6655052264808362;0.6761565836298933;0.6709153511228279;0.0058413100496240745;0.5384615384615384;0.6410256410256411;0.5641025641025641;0.5641025641025641;0.5844155844155844;0.5784131619296455;0.034535485860782415;871;0.6205787781350482;0.6077170418006431;0.6077170418006431;0.6141479099678456;0.6089743589743589;0.6118270261357078;0.00497797784693003;0.5562913907284769;0.6711409395973156;0.5906040268456376;0.606896551724138;0.6164383561643835;0.6082632370842548;0.037517032670409;553;0.6487394957983194;0.6352941176470589;0.6363636363636364;0.6387959866220736;0.6408094435075886;0.6400005359877354;0.0047718361580050255;0.938700823421775;0.9551282051282052;0.9441391941391941;0.9478021978021978;0.9486709440879927;0.9468864468864469;0.005414053588668495;519;0.9521410579345088;0.9503205128205128;0.9505494505494505;0.9505494505494505;0.9512474250400549;0.9509615793787957;0.0006668649160888985
0.2754965782165527;0.013346007527158674;0.5137643337249755;0.030067507069726808;{0: 1, 1: 2};gini;60;2;80;100;-1;42;1;False;{'rfc__class_weight': {0: 1, 1: 2}, 'rfc__criterion': 'gini', 'rfc__max_depth': 60, 'rfc__max_features': 2, 'rfc__min_samples_leaf': 80, 'rfc__n_estimators': 100, 'rfc__n_jobs': -1, 'rfc__random_state': 42, 'rfc__verbose': 1, 'rfc__warm_start': False};0.5774647887323944;0.7058823529411765;0.6285714285714286;0.6470588235294118;0.6666666666666666;0.6451124747479344;0.042461583615851096;390;0.6798561151079137;0.6514084507042254;0.6690647482014388;0.6564625850340136;0.6654804270462633;0.6644544652187709;0.009935660720462728;0.5256410256410257;0.6153846153846154;0.5641025641025641;0.5641025641025641;0.5974025974025974;0.5733135301816621;0.03096501462557146;920;0.6077170418006431;0.594855305466238;0.5980707395498392;0.6205787781350482;0.5993589743589743;0.6041161678621486;0.009262024572848165;0.5503355704697986;0.6575342465753424;0.5945945945945945;0.6027397260273972;0.6301369863013698;0.6070536091497752;0.035984350931424665;582;0.6417657045840407;0.6218487394957983;0.631578947368421;0.6380165289256198;0.6306913996627318;0.6327802640073223;0.006833174324066118;0.938700823421775;0.9542124542124543;0.945054945054945;0.9468864468864469;0.9505041246562786;0.947069597069597;0.005234471524385892;490;0.951683077627662;0.948489010989011;0.9503205128205128;0.9498626373626373;0.9498741130693522;0.9500458703738351;0.0010239884879871897
